driver,segment_value,offers,purchases,conversion_rate,revenue,avg_price,cr_lift_vs_product,revenue_share
LAST_TOUCH_CHANNEL,Display,387,1,0.002583979328165375,3.81187,13.82267088010336,0.5531715846148387,0.00037080107363992665
LAST_TOUCH_CHANNEL,Affiliate,1970,2,0.0010152284263959391,42.7366306,12.871900353096446,0.2173374652243072,0.004157221655049344
LOGIN_STATUS,Logged-In,47728,233,0.004881830372108616,3029.1907253,12.529046161161164,1.045089569148186,0.294665655754616
LOGIN_STATUS,Logged-Out,123748,568,0.0045899731712835765,7250.9035651,12.429430667138863,0.9826095374769321,0.705334344245384
has_loyalty,1,13128,79,0.0060176721511273614,1001.8142584,12.569552715706886,1.2882476276987709,0.09745185502194642
has_loyalty,0,158348,722,0.004559577639123955,9278.280032,12.447839021176144,0.9761025408819217,0.9025481449780536
has_child_or_infant,0,158846,756,0.004759326643415635,9474.2234273,12.359760073588886,1.0188642890216473,0.9216086117174471
has_child_or_infant,1,12630,45,0.0035629453681710215,805.8708631,13.682110271393508,0.7627460923252112,0.07839138828255274
pax_bucket,1,111638,561,0.005025170640821226,5445.6409084,12.097091757839625,1.0757754816547573,0.529726747106335
pax_bucket,2,39253,177,0.004509209487172955,3252.5072019,12.859496203296562,0.9653198577059546,0.31638884917012217
pax_bucket,3,10531,41,0.003893267495964296,919.7464105,13.377101505365111,0.8334605956778697,0.08946867455864672
pax_bucket,4_plus,10054,22,0.002188183807439825,662.1997696,13.920858493564749,0.46844070732153736,0.06441572916489598
emd_price_bucket,low,1376,33,0.023982558139534885,125.9296226,3.8129877509447674,5.134123769706472,0.012249850929635788
emd_price_bucket,very_high,7235,58,0.008016586040082931,1867.0646335,32.63694625517623,1.7161699223586275,0.1816194074448856
emd_price_bucket,high,31756,177,0.005573749842549439,3240.6381523,19.26520706215518,1.1932138926354654,0.3152342829507166
emd_price_bucket,mid,131109,533,0.004065319695825611,5046.461882,9.78531304952139,0.8702930838469319,0.4908964586747619
display_position_bucket,3,5070,50,0.009861932938856016,632.5622662,11.076839478599606,2.1112169945359227,0.06153272998582457
display_position_bucket,4,12067,100,0.008287063893262617,919.5138436,11.658156234615065,1.7740731188028722,0.0894460515268505
display_position_bucket,2,5998,27,0.004501500500166723,331.0172229,13.085379469789931,0.9636695377860037,0.032199823615345465
display_position_bucket,1,51708,232,0.00448673319408989,3226.8122,13.003880040626209,0.9605081912481372,0.31388935829249526
display_position_bucket,5,64031,283,0.004419734191251113,3875.2202813,12.21991489176805,0.9461652187003444,0.3769634958425284
display_position_bucket,6,32602,109,0.003343353168517269,1294.9684764,12.450795911358197,0.7157363644502712,0.1259685407369559
