DTD,FARE_YQ_TICKET,stay_length_days,pax_total,ADULTS,TEENAGERS,CHILDREN,INFANTS,has_child_or_infant,has_teenager,is_logged_in,has_loyalty,segment_count,has_connection,travel_span_hours,HOUR_OF_THE_DAY_PL_TIME,emd_price,display_position,is_hub_caj_route,product,MARKET,LANGUAGE,FLIGHT_TYPE,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,LOGIN_STATUS,origin_area,destination_area,route_direction,origin_prefix,destination_prefix,dtd_bucket,fare_bucket,stay_bucket,first_booking_class,first_rbd,actual_sold,predicted_probability,expected_revenue
136.0,624.7008197,14.57638888888889,3,3,0,0,0,0,0,0,0,2,1,353.3333333333333,17.0,57.6997194,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,P,R,0,0.5891367,33.99302341513846
99.0,149.3859004,17.944444444444443,2,2,0,0,0,0,0,0,0,3,1,431.6666666666667,20.0,46.6864132,2,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,mozilla,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,15_30,Y,U,0,0.72799855,33.987641334033896
95.0,226.98957740000003,23.06597222222222,2,2,0,0,0,0,0,1,0,2,1,558.5833333333334,20.0,48.2300064,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Affiliate,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,61_120,very_high,15_30,Y,W,0,0.7045289,33.979434696925736
160.0,520.5382597,24.552083333333332,5,4,0,1,0,1,0,0,0,4,1,590.5,13.0,41.8830287,3,0,BAGGAGE,CENTRAL MERIDIAN,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BU,120_plus,very_high,15_30,Y,V,0,0.811231,33.97681197206274
19.0,386.6409722,14.76388888888889,2,2,0,0,0,0,0,0,0,4,1,359.0,23.0,47.6046884,2,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,15_30,very_high,15_30,Y,W,0,0.713628,33.972038290767934
5.0,33.5281806,,1,1,0,0,0,0,0,0,0,3,1,12.75,23.0,60.039094,2,0,BAGGAGE,SOUTH ZENITH,LANG_07,One-Way,microsoft,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BE,4_7,low,unknown_or_oneway,Y,T,0,0.5652445,33.936767420442465
40.0,488.34937319999995,,2,2,0,0,0,0,0,1,0,2,1,33.166666666666664,12.0,49.1123044,2,0,BAGGAGE,SOUTH ZENITH,LANG_02,One-Way,google,Organic Search,Affiliate,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,31_60,very_high,unknown_or_oneway,Y,E,1,0.69080746,33.92714634269681
2.0,252.6820095,6.763888888888889,2,2,0,0,0,0,0,0,0,2,1,166.0,16.0,47.704054,1,1,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,0_3,very_high,6_8,Y,O,0,0.7110319,33.919104809602736
89.0,129.192412,8.17361111111111,2,2,0,0,0,0,0,0,0,4,1,197.16666666666666,21.0,44.71452,1,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Affiliate,Affiliate,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,9_14,Y,O,0,0.7585281,33.91722049562931
29.0,281.8903563,7.229166666666667,2,2,0,0,0,0,0,0,0,4,1,174.75,14.0,48.4544356,2,0,BAGGAGE,UPPER HORIZON,LANG_05,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CI,BU,15_30,very_high,6_8,Y,K,0,0.6997559,33.90627753429613
0.0,49.567159,,1,1,0,0,0,0,0,1,0,2,1,15.0,20.0,56.1064434,1,0,BAGGAGE,OLD ZENITH,LANG_02,One-Way,google,Paid Search,Organic Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CE,invalid_or_past,mid,unknown_or_oneway,Y,T,0,0.6040461,33.89087867627149
14.0,142.7296901,34.78819444444444,2,2,0,0,0,0,0,0,0,2,1,838.0,14.0,46.7600808,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,8_14,very_high,30_plus,Y,U,1,0.724643,33.88436485799274
14.0,513.2957067,15.76388888888889,4,2,2,0,0,0,1,0,0,4,1,382.0,16.0,41.7275558,3,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CE,8_14,very_high,15_30,Y,W,0,0.8119374,33.88016282068695
173.0,146.12653740000002,,2,2,0,0,0,0,0,0,0,4,1,218.83333333333334,13.0,46.8268956,1,0,BAGGAGE,LOWER VERTEX,LANG_02,Multi-City,google,Organic Search,Organic Search,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CI,120_plus,very_high,unknown_or_oneway,Y,O,0,0.72349256,33.878910704246735
193.0,301.0465021,,3,3,0,0,0,0,0,0,0,1,0,20.583333333333332,18.0,43.5289856,1,1,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,120_plus,very_high,unknown_or_oneway,Y,V,0,0.77792054,33.86209216414032
23.0,147.78876970000002,8.760416666666666,3,3,0,0,0,0,0,0,0,2,1,214.0,8.0,41.2178788,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,very_high,9_14,Y,O,1,0.8213975,33.85626191529777
152.0,356.5109238,,2,2,0,0,0,0,0,0,0,3,1,-794.5,23.0,51.4953656,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Multi-City,google,Direct,Organic Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,unknown_or_oneway,Y,O,0,0.6573364,33.84977895393014
13.0,74.5379056,1.9027777777777777,2,2,0,0,0,0,0,0,0,2,1,47.25,23.0,110.6281768,3,1,BAGGAGE,UPPER MERIDIAN,LANG_01,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,8_14,high,1_2,Y,L,0,0.30594268,33.845881381797625
158.0,172.96381540000002,19.42361111111111,2,2,0,0,0,0,0,0,0,2,1,480.8333333333333,14.0,44.71452,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,15_30,Y,O,1,0.7564688,33.82513807468414
298.0,594.1840164,12.76388888888889,4,4,0,0,0,0,0,1,0,2,1,312.25,21.0,42.1858368,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,opera,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,120_plus,very_high,9_14,Y,L,1,0.80104256,33.7926505694458
167.0,360.7039808,9.40625,8,6,0,2,0,1,0,0,0,2,1,227.41666666666666,22.0,40.6233984,4,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,120_plus,very_high,9_14,Y,Q,1,0.83163446,33.783818068109895
15.0,152.9977543,9.777777777777779,2,2,0,0,0,0,0,0,0,2,1,238.41666666666666,20.0,47.4676324,1,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,very_high,9_14,Y,O,0,0.7114336,33.77006810142696
187.0,172.99807940000002,7.229166666666667,2,2,0,0,0,0,0,0,0,2,1,188.16666666666666,21.0,44.71452,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Affiliate,Affiliate,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,6_8,Y,O,0,0.75469714,33.74592054074049
136.0,150.46179,10.333333333333334,2,2,0,0,0,0,0,0,0,2,1,262.4166666666667,19.0,44.71452,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,9_14,Y,O,0,0.75469714,33.74592054074049
65.0,167.5612392,9.239583333333334,2,2,0,0,0,0,0,1,0,2,1,236.25,19.0,44.71452,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,9_14,Y,O,0,0.75469714,33.74592054074049
76.0,228.862105,4.583333333333333,2,2,0,0,0,0,0,1,0,2,1,114.0,18.0,58.899816,4,1,BAGGAGE,UPPER APEX,LANG_02,Round-Trip,google,MetaSearches,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,61_120,very_high,3_5,Y,U,0,0.57287264,33.7420930110054
127.0,209.168871,6.302083333333333,2,2,0,0,0,0,0,0,0,2,1,167.5,21.0,50.0734096,1,1,BAGGAGE,NEW AURORA,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,6_8,Y,U,1,0.67375064,33.736991712995525
2.0,45.2087782,,1,1,0,0,0,0,0,0,0,2,1,19.333333333333332,14.0,53.3481914,2,0,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BU,0_3,mid,unknown_or_oneway,Y,W,0,0.6323407,33.73423425332986
26.0,164.0872979,74.23958333333333,2,2,0,0,0,0,0,0,0,2,1,1796.25,21.0,44.71452,1,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,30_plus,Y,O,0,0.75424165,33.72555313521624
31.0,472.1082372,13.753472222222221,2,2,0,0,0,0,0,1,0,4,1,333.8333333333333,13.0,46.5527836,1,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CU,31_60,very_high,9_14,Y,K,0,0.724431,33.724278565851805
3.0,43.7739732,0.08680555555555555,2,2,0,0,0,0,0,0,0,2,1,4.166666666666667,21.0,93.746304,3,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Organic Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BI,0_3,mid,1_2,Y,U,0,0.35966486,33.71725105876922
130.0,179.8059079,,2,2,0,0,0,0,0,0,0,4,1,361.8333333333333,19.0,46.1056384,2,0,BAGGAGE,LOWER MERIDIAN,LANG_02,Multi-City,google,Direct,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,120_plus,very_high,unknown_or_oneway,Y,V,0,0.73112196,33.70884458967056
14.0,197.5795013,,2,2,0,0,0,0,0,1,0,2,1,933.0833333333334,17.0,45.3107136,2,1,BAGGAGE,UPPER VERTEX,LANG_11,Multi-City,google,Direct,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,8_14,very_high,unknown_or_oneway,Y,O,0,0.7437498,33.699834057521436
23.0,57.5853633,13.385416666666666,2,2,0,0,0,0,0,0,1,4,1,322.9166666666667,22.0,47.1609696,1,0,BAGGAGE,UPPER MERIDIAN,LANG_01,Round-Trip,mozilla,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CE,15_30,high,9_14,Y,V,0,0.7143819,33.69094182400074
208.0,481.8696225,18.57638888888889,3,2,1,0,0,0,1,0,0,2,1,449.3333333333333,21.0,62.0118438,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,P,R,0,0.5430271,33.674111887130465
49.0,566.5732286,6.722222222222222,4,4,0,0,0,0,0,0,0,4,1,166.0,21.0,40.1968116,1,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,apple,Organic Search,Organic Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BI,31_60,very_high,6_8,Y,L,0,0.8375799,33.66804168089654
116.0,37.030818,14.680555555555555,5,3,1,1,0,1,1,0,0,2,1,353.4166666666667,15.0,40.47435,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,61_120,mid,15_30,Y,O,1,0.8312419,33.643975825533275
85.0,227.3253646,,2,2,0,0,0,0,0,1,0,4,1,683.8333333333334,19.0,45.3107136,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,61_120,very_high,unknown_or_oneway,Y,W,1,0.7424645,33.64159553761024
133.0,230.6661046,,2,2,0,0,0,0,0,0,0,4,1,447.4166666666667,10.0,45.3107136,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,google,Affiliate,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,120_plus,very_high,unknown_or_oneway,Y,O,0,0.7424645,33.64159553761024
203.0,291.0786762,,2,2,0,0,0,0,0,0,0,4,1,492.1666666666667,18.0,45.3107136,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,google,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,120_plus,very_high,unknown_or_oneway,Y,U,0,0.7424645,33.64159553761024
158.0,847.9423438,10.770833333333334,4,3,0,0,1,1,0,0,0,2,1,262.0,8.0,57.6997194,1,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,9_14,P,R,0,0.5829879,33.638238506050804
102.0,318.83637089999996,11.402777777777779,2,2,0,0,0,0,0,0,0,4,1,278.5,20.0,48.3619228,2,0,BAGGAGE,NEW HORIZON,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,61_120,very_high,9_14,Y,T,0,0.6954554,33.63355902763927
152.0,187.1936546,,2,2,0,0,0,0,0,1,0,2,1,750.5,14.0,45.3107136,2,1,BAGGAGE,UPPER APEX,LANG_02,Multi-City,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,unknown_or_oneway,Y,O,0,0.74223065,33.63100057778778
105.0,262.2767861,,2,2,0,0,0,0,0,0,0,2,1,30.5,8.0,49.314462,1,0,BAGGAGE,NORTH MERIDIAN,LANG_02,One-Way,apple,Organic Search,Email,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,61_120,very_high,unknown_or_oneway,Y,V,0,0.68186045,33.62558109942913
59.0,149.3841872,,2,2,0,0,0,0,0,0,0,2,1,260.5833333333333,23.0,44.9535114,2,1,BAGGAGE,UPPER APEX,LANG_09,Multi-City,apple,Direct,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,31_60,very_high,unknown_or_oneway,Y,O,0,0.7479905,33.6247989746247
10.0,151.1295097,50.21875,2,2,0,0,0,0,0,0,0,2,1,1221.1666666666667,21.0,44.71452,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Internal,Internal,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,8_14,very_high,30_plus,Y,O,0,0.751387,33.59790904299259
137.0,191.0483546,,2,2,0,0,0,0,0,0,0,2,1,241.0,14.0,45.3107136,2,1,BAGGAGE,UPPER APEX,LANG_09,Multi-City,google,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,unknown_or_oneway,Y,O,0,0.7413002,33.588842198274996
15.0,177.1932779,76.22222222222223,2,2,0,0,0,0,0,0,0,2,1,1843.5,10.0,51.9707786,3,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Email,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,30_plus,Y,O,0,0.6456867,33.556839805099074
185.0,245.0694053,47.576388888888886,2,2,0,0,0,0,0,0,0,4,1,1145.3333333333333,12.0,47.2808936,1,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,microsoft,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,30_plus,Y,V,0,0.7096803,33.55431964472866
166.0,731.9077361,52.90277777777778,4,2,2,0,0,0,1,1,0,4,1,1273.0,12.0,41.7275558,4,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,google,Direct,Organic Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CE,120_plus,very_high,30_plus,Y,L,0,0.80331635,33.520428017949435
59.0,191.852702,,2,2,0,0,0,0,0,0,0,2,1,-142.91666666666666,20.0,48.3242324,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,31_60,very_high,unknown_or_oneway,Y,L,0,0.69317806,33.49729755345435
114.0,529.2199007,13.402777777777779,3,1,1,1,0,1,1,0,0,4,1,326.5,10.0,45.8760696,3,0,BAGGAGE,NEW HORIZON,LANG_02,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CE,DA,61_120,very_high,9_14,Y,Q,0,0.7301397,33.49593844508443
126.0,159.7520453,7.579861111111111,5,5,0,0,0,0,0,0,0,4,1,184.0,20.0,41.7061408,4,0,BAGGAGE,LOWER ZENITH,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CI,120_plus,very_high,6_8,Y,V,0,0.80282503,33.48273389178486
134.0,218.1623144,,2,2,0,0,0,0,0,0,0,4,1,419.75,12.0,46.0388236,2,0,BAGGAGE,UPPER MERIDIAN,LANG_01,Multi-City,google,Direct,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BU,120_plus,very_high,unknown_or_oneway,Y,S,0,0.7272552,33.48197502431302
18.0,272.67633839999996,,2,2,0,0,0,0,0,1,0,1,0,14.416666666666666,19.0,49.4630821,1,1,BAGGAGE,UPPER VERTEX,LANG_11,One-Way,google,Paid Search,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,15_30,very_high,unknown_or_oneway,Y,T,0,0.6767683,33.47504612988501
8.0,340.1978334,,3,3,0,0,0,0,0,0,0,2,1,8.25,2.0,40.4936235,2,0,BAGGAGE,CENTRAL MERIDIAN,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BU,8_14,very_high,unknown_or_oneway,Y,E,1,0.82662874,33.47319315819928
216.0,405.6317942,21.19097222222222,2,2,0,0,0,0,0,1,0,2,1,528.8333333333334,20.0,45.3107136,2,1,BAGGAGE,UPPER APEX,LANG_02,Round-Trip,google,Referrals,MetaSearches,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,15_30,Y,L,0,0.7385209,33.46290990626335
251.0,223.307054,9.42361111111111,2,2,0,0,0,0,0,0,0,2,1,240.83333333333334,21.0,45.3107136,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,9_14,Y,L,0,0.7381727,33.447132247511675
139.0,170.40772099999998,7.239583333333333,2,2,0,0,0,0,0,0,0,5,1,175.0,8.0,48.3173796,1,0,BAGGAGE,WEST VERTEX,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BO,BO,120_plus,very_high,6_8,Y,W,0,0.69214386,33.442577499625756
19.0,234.4205824,65.01041666666667,2,2,0,0,0,0,0,0,0,4,1,1563.1666666666667,13.0,46.1399024,2,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BI,15_30,very_high,30_plus,Y,V,0,0.724643,33.43495692663078
17.0,66.2019027,9.347222222222221,4,2,0,1,1,1,0,0,0,4,1,227.16666666666666,20.0,40.0597556,4,0,BAGGAGE,NEW APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BI,15_30,high,9_14,Y,L,0,0.8346141,33.434436789080834
0.0,98.8053836,,1,1,0,0,0,0,0,0,0,2,1,19.333333333333332,17.0,53.3481914,1,0,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BU,invalid_or_past,high,unknown_or_oneway,Y,Q,0,0.62661326,33.42868409174063
12.0,163.7408032,7.239583333333333,2,2,0,0,0,0,0,0,0,2,1,188.25,15.0,43.7482752,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,8_14,very_high,6_8,Y,O,0,0.7639367,33.420912918589785
1.0,190.3733538,,2,2,0,0,0,0,0,0,0,2,1,10.583333333333334,21.0,44.0767813,1,0,BAGGAGE,OLD ZENITH,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BO,BU,0_3,very_high,unknown_or_oneway,Y,K,0,0.75790286,33.40591863513887
187.0,221.765174,,2,2,0,0,0,0,0,0,0,2,1,283.0833333333333,9.0,45.3107136,2,1,BAGGAGE,UPPER APEX,LANG_09,Multi-City,google,MetaSearches,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,unknown_or_oneway,Y,O,1,0.7371464,33.40062839505615
11.0,317.5364804,8.01736111111111,2,2,0,0,0,0,0,0,0,2,1,196.08333333333334,18.0,46.8011976,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,8_14,very_high,9_14,Y,O,0,0.71347,33.391249616140364
65.0,142.12664370000002,25.05902777777778,2,2,0,0,0,0,0,0,0,3,1,602.3333333333334,21.0,45.3552568,1,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BU,61_120,very_high,15_30,Y,O,0,0.7361946,33.39029561834412
201.0,156.2057213,63.72569444444444,2,2,0,0,0,0,0,0,0,2,1,1533.4166666666667,14.0,48.0115734,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CU,120_plus,very_high,30_plus,Y,L,0,0.6952444,33.379776191982685
116.0,202.919974,15.04513888888889,2,2,0,0,0,0,0,0,0,4,1,362.0,19.0,45.3107136,2,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,15_30,Y,O,0,0.7366823,33.37960051915054
23.0,313.17895619999996,,3,1,2,0,0,0,1,0,0,2,1,-290.0,14.0,42.1858368,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,unknown_or_oneway,Y,O,0,0.79108536,33.372597994525904
98.0,230.1615672,,2,2,0,0,0,0,0,1,1,4,1,360.8333333333333,12.0,45.3107136,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,mozilla,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,61_120,very_high,unknown_or_oneway,Y,U,0,0.7364094,33.367236581840515
105.0,207.1879835,9.666666666666666,2,2,0,0,0,0,0,0,0,2,1,235.5,19.0,48.8827356,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,9_14,Y,W,0,0.68113565,33.29577410418606
24.0,230.001383,8.211805555555555,2,2,0,0,0,0,0,0,0,4,1,198.0,17.0,44.71452,2,0,BAGGAGE,NORTH ZENITH,LANG_09,Round-Trip,google,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,15_30,very_high,9_14,Y,S,0,0.7446027,33.29455143613815
3.0,151.6563187,5.763888888888889,2,2,0,0,0,0,0,0,0,4,1,142.0,19.0,47.6046884,2,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,0_3,very_high,6_8,Y,O,0,0.6991403,33.28235661911459
44.0,372.8317236,7.229166666666667,4,3,1,0,0,0,1,1,0,2,1,188.08333333333334,19.0,38.2797408,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,mozilla,Direct,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,31_60,very_high,6_8,Y,L,1,0.8692903,33.27620706778507
25.0,51.47566380000001,10.947916666666666,3,3,0,0,0,0,0,0,0,4,1,263.5833333333333,10.0,40.6885,1,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,samsung,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CI,15_30,mid,9_14,Y,L,0,0.81777626,33.27408946731686
135.0,464.7316263,11.885416666666666,3,3,0,0,0,0,0,1,0,2,1,291.1666666666667,10.0,44.71452,4,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,MetaSearches,MetaSearches,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,120_plus,very_high,9_14,Y,L,0,0.744014,33.26822998927116
